,datetime,MAG_K500
14844,2021-06-19 16:53:17+00:00,39.24236114038837
14845,2021-06-19 16:53:18+00:00,39.211182614676204
14846,2021-06-19 16:53:19+00:00,39.18205757333201
14847,2021-06-19 16:53:20+00:00,39.16715825617067
14848,2021-06-19 16:53:21+00:00,39.15160365701802
14849,2021-06-19 16:53:22+00:00,39.13203208720297
14850,2021-06-19 16:53:23+00:00,39.11297444092986
14851,2021-06-19 16:53:24+00:00,39.09332100791178
14852,2021-06-19 16:53:25+00:00,39.07251941819543
14853,2021-06-19 16:53:26+00:00,39.05047870324093
14854,2021-06-19 16:53:27+00:00,39.02790703177133
14855,2021-06-19 16:53:28+00:00,39.00528725974675
14856,2021-06-19 16:53:29+00:00,38.98353966867075
14857,2021-06-19 16:53:30+00:00,38.961944252202194
14858,2021-06-19 16:53:31+00:00,38.940479210098
14859,2021-06-19 16:53:32+00:00,38.91862821644369
14860,2021-06-19 16:53:33+00:00,38.89737174204675
14861,2021-06-19 16:53:34+00:00,38.87611526764981
14862,2021-06-19 16:53:35+00:00,38.85836035034756
14863,2021-06-19 16:53:36+00:00,38.84060543304531
14864,2021-06-19 16:53:37+00:00,38.82285051574306
14865,2021-06-19 16:53:38+00:00,38.80509559844081
14866,2021-06-19 16:53:39+00:00,38.787340681138566
14867,2021-06-19 16:53:40+00:00,38.76958576383631
14868,2021-06-19 16:53:41+00:00,38.75183084653406
14869,2021-06-19 16:53:42+00:00,38.734075929231814
14870,2021-06-19 16:53:43+00:00,38.71665893246408
14871,2021-06-19 16:53:44+00:00,38.69952226596245
14872,2021-06-19 16:53:45+00:00,38.683530814939324
14873,2021-06-19 16:53:46+00:00,38.66753936391619
14874,2021-06-19 16:53:47+00:00,38.65467192648572
14875,2021-06-19 16:53:48+00:00,38.64280160344532
14876,2021-06-19 16:53:49+00:00,38.629600258401624
14877,2021-06-19 16:53:50+00:00,38.61526176928748
14878,2021-06-19 16:53:51+00:00,38.5988983438453
14879,2021-06-19 16:53:52+00:00,38.58139893356111
14880,2021-06-19 16:53:53+00:00,38.56275550324657
14881,2021-06-19 16:53:54+00:00,38.5424526285489
14882,2021-06-19 16:53:55+00:00,38.52267035324895
14883,2021-06-19 16:53:56+00:00,38.502034128004134
14884,2021-06-19 16:53:57+00:00,38.48098472747281
14885,2021-06-19 16:53:58+00:00,38.46009763621332
14886,2021-06-19 16:53:59+00:00,38.438855505408405
14887,2021-06-19 16:54:00+00:00,38.420045380122374
14888,2021-06-19 16:54:01+00:00,38.40666342620566
14889,2021-06-19 16:54:02+00:00,38.3925853749596
14890,2021-06-19 16:54:03+00:00,38.377005560355336
14891,2021-06-19 16:54:04+00:00,38.35962582408021
14892,2021-06-19 16:54:05+00:00,38.34176739301675
14893,2021-06-19 16:54:06+00:00,38.323227535061086
14894,2021-06-19 16:54:07+00:00,38.304687677105406
14895,2021-06-19 16:54:08+00:00,38.2865457891735
14896,2021-06-19 16:54:09+00:00,38.26906993340422
14897,2021-06-19 16:54:10+00:00,38.25205778965432
14898,2021-06-19 16:54:11+00:00,38.23495030900232
14899,2021-06-19 16:54:12+00:00,38.218467100221304
14900,2021-06-19 16:54:13+00:00,38.20336323380377
14901,2021-06-19 16:54:14+00:00,38.18883726479003
14902,2021-06-19 16:54:15+00:00,38.17448300182583
14903,2021-06-19 16:54:16+00:00,38.16038497278279
14904,2021-06-19 16:54:17+00:00,38.146442048232565
14905,2021-06-19 16:54:18+00:00,38.1327789379906
14906,2021-06-19 16:54:19+00:00,38.11938864786248
14907,2021-06-19 16:54:20+00:00,38.10676338280992
14908,2021-06-19 16:54:21+00:00,38.09438895977473
14909,2021-06-19 16:54:22+00:00,38.08346084004384
14910,2021-06-19 16:54:23+00:00,38.07377544511008
14911,2021-06-19 16:54:24+00:00,38.061959175722066
14912,2021-06-19 16:54:25+00:00,38.050584878323015
14913,2021-06-19 16:54:26+00:00,38.03948355733373
14914,2021-06-19 16:54:27+00:00,38.02880324380483
14915,2021-06-19 16:54:28+00:00,38.018320574590156
14916,2021-06-19 16:54:29+00:00,38.00819154724818
14917,2021-06-19 16:54:30+00:00,37.998162676741096
14918,2021-06-19 16:54:31+00:00,37.98849995668615
14919,2021-06-19 16:54:32+00:00,37.9775057981722
14920,2021-06-19 16:54:33+00:00,37.9666746120194
14921,2021-06-19 16:54:34+00:00,37.956104452963665
14922,2021-06-19 16:54:35+00:00,37.94580231733757
14923,2021-06-19 16:54:36+00:00,37.93598524246797
14924,2021-06-19 16:54:37+00:00,37.926443288379886
14925,2021-06-19 16:54:38+00:00,37.91717279594897
14926,2021-06-19 16:54:39+00:00,37.90919835451797
14927,2021-06-19 16:54:40+00:00,37.90216281167543
14928,2021-06-19 16:54:41+00:00,37.8959566387707
14929,2021-06-19 16:54:42+00:00,37.89110755767941
14930,2021-06-19 16:54:43+00:00,37.88892101046717
14931,2021-06-19 16:54:44+00:00,37.88924744047303
14932,2021-06-19 16:54:45+00:00,37.89103347720054
14933,2021-06-19 16:54:46+00:00,37.89378532171223
14934,2021-06-19 16:54:47+00:00,37.89797823389929
14935,2021-06-19 16:54:48+00:00,37.90254024311057
14936,2021-06-19 16:54:49+00:00,37.907466361179026
14937,2021-06-19 16:54:50+00:00,37.91246374609343
14938,2021-06-19 16:54:51+00:00,37.91746113100784
14939,2021-06-19 16:54:52+00:00,37.92245851592225
14940,2021-06-19 16:54:53+00:00,37.92745590083666
14941,2021-06-19 16:54:54+00:00,37.932453285751066
14942,2021-06-19 16:54:55+00:00,37.93773074042697
14943,2021-06-19 16:54:56+00:00,37.94251067851049
14944,2021-06-19 16:54:57+00:00,37.947290616594
14945,2021-06-19 16:54:58+00:00,37.95207055467751
14946,2021-06-19 16:54:59+00:00,37.956850492761035
14947,2021-06-19 16:55:00+00:00,37.96163043084455
14948,2021-06-19 16:55:01+00:00,37.96653705486332
14949,2021-06-19 16:55:02+00:00,37.97195286918791
14950,2021-06-19 16:55:03+00:00,37.97758056576182
14951,2021-06-19 16:55:04+00:00,37.98291420156377
14952,2021-06-19 16:55:05+00:00,37.988170039207134
14953,2021-06-19 16:55:06+00:00,37.99303993514441
14954,2021-06-19 16:55:07+00:00,37.999253126885
14955,2021-06-19 16:55:08+00:00,38.00410878295232
14956,2021-06-19 16:55:09+00:00,38.008547294493
14957,2021-06-19 16:55:10+00:00,38.01320898517
14958,2021-06-19 16:55:11+00:00,38.0184525716553
14959,2021-06-19 16:55:12+00:00,38.023300360810346
14960,2021-06-19 16:55:13+00:00,38.02772777437075
14961,2021-06-19 16:55:14+00:00,38.03174089203388
14962,2021-06-19 16:55:15+00:00,38.036070662071396
14963,2021-06-19 16:55:16+00:00,38.040106481228776
14964,2021-06-19 16:55:17+00:00,38.044241776210754
14965,2021-06-19 16:55:18+00:00,38.047051965996204
14966,2021-06-19 16:55:19+00:00,38.05060758472537
14967,2021-06-19 16:55:20+00:00,38.03989880263924
14968,2021-06-19 16:55:21+00:00,38.03372013947792
14969,2021-06-19 16:55:22+00:00,38.031571883716595
14970,2021-06-19 16:55:23+00:00,38.02943140959925
14971,2021-06-19 16:55:24+00:00,38.02794624643473
14972,2021-06-19 16:55:25+00:00,38.02597448393775
14973,2021-06-19 16:55:26+00:00,38.02408841667695
14974,2021-06-19 16:55:27+00:00,38.022602415625876
14975,2021-06-19 16:55:28+00:00,38.02130265001614
14976,2021-06-19 16:55:29+00:00,38.02053679832247
14977,2021-06-19 16:55:30+00:00,38.019013246006665
14978,2021-06-19 16:55:31+00:00,38.01677184698894
14979,2021-06-19 16:55:32+00:00,38.01581396360459
14980,2021-06-19 16:55:33+00:00,38.01486917385754
14981,2021-06-19 16:55:34+00:00,38.01447183991288
14982,2021-06-19 16:55:35+00:00,38.013888216433116
14983,2021-06-19 16:55:36+00:00,38.0063912112652
14984,2021-06-19 16:55:37+00:00,37.99985208948163
14985,2021-06-19 16:55:38+00:00,38.011608797681475
14986,2021-06-19 16:55:39+00:00,38.04038275010416
14987,2021-06-19 16:55:40+00:00,38.06778762059237
14988,2021-06-19 16:55:41+00:00,38.09374509507466
14989,2021-06-19 16:55:42+00:00,38.11882592842272
14990,2021-06-19 16:55:43+00:00,38.14236252258858
14991,2021-06-19 16:55:44+00:00,38.165432968918566
14992,2021-06-19 16:55:45+00:00,38.187309847068455
14993,2021-06-19 16:55:46+00:00,38.208410115682405
14994,2021-06-19 16:55:47+00:00,38.2288037666392
14995,2021-06-19 16:55:48+00:00,38.24810129231002
14996,2021-06-19 16:55:49+00:00,38.26676289248351
14997,2021-06-19 16:55:50+00:00,38.28480686588011
14998,2021-06-19 16:55:51+00:00,38.30286372725823
14999,2021-06-19 16:55:52+00:00,38.32108191791699
15000,2021-06-19 16:55:53+00:00,38.339300108575756
15001,2021-06-19 16:55:54+00:00,38.35751829923452
15002,2021-06-19 16:55:55+00:00,38.372397662027446
15003,2021-06-19 16:55:56+00:00,38.38788119018202
15004,2021-06-19 16:55:57+00:00,38.40437862416207
15005,2021-06-19 16:55:58+00:00,38.42092660478874
15006,2021-06-19 16:55:59+00:00,38.434887345107086
15007,2021-06-19 16:56:00+00:00,38.44799342809823
15008,2021-06-19 16:56:01+00:00,38.4614648094523
15009,2021-06-19 16:56:02+00:00,38.474578420782755
15010,2021-06-19 16:56:03+00:00,38.48893976316712
15011,2021-06-19 16:56:04+00:00,38.50319264424518
15012,2021-06-19 16:56:05+00:00,38.51856678552137
15013,2021-06-19 16:56:06+00:00,38.53485175607867
15014,2021-06-19 16:56:07+00:00,38.551448680628795
15015,2021-06-19 16:56:08+00:00,38.567947522079365
15016,2021-06-19 16:56:09+00:00,38.58548836723547
15017,2021-06-19 16:56:10+00:00,38.60352746303818
15018,2021-06-19 16:56:11+00:00,38.622503175817435
15019,2021-06-19 16:56:12+00:00,38.64068103618799
15020,2021-06-19 16:56:13+00:00,38.6588555931973
15021,2021-06-19 16:56:14+00:00,38.6754646705922
15022,2021-06-19 16:56:15+00:00,38.69319238044721
15023,2021-06-19 16:56:16+00:00,38.70414356240496
15024,2021-06-19 16:56:17+00:00,38.71510644326858
15025,2021-06-19 16:56:18+00:00,38.72627238166075
15026,2021-06-19 16:56:19+00:00,38.73721216636381
15027,2021-06-19 16:56:20+00:00,38.74786250650985
15028,2021-06-19 16:56:21+00:00,38.76252608533411
15029,2021-06-19 16:56:22+00:00,38.77744057611174
15030,2021-06-19 16:56:23+00:00,38.78256894373269
15031,2021-06-19 16:56:24+00:00,38.78814900089861
15032,2021-06-19 16:56:25+00:00,38.79387750228
15033,2021-06-19 16:56:26+00:00,38.79962029199503
15034,2021-06-19 16:56:27+00:00,38.80536308171008
15035,2021-06-19 16:56:28+00:00,38.810818226111195
15036,2021-06-19 16:56:29+00:00,38.81605536856297
15037,2021-06-19 16:56:30+00:00,38.82064788235666
15038,2021-06-19 16:56:31+00:00,38.82577184335371
15039,2021-06-19 16:56:32+00:00,38.835385781947174
15040,2021-06-19 16:56:33+00:00,38.84448398853468
15041,2021-06-19 16:56:34+00:00,38.85295489774765
15042,2021-06-19 16:56:35+00:00,38.86105517833392
15043,2021-06-19 16:56:36+00:00,38.86900779405327
15044,2021-06-19 16:56:37+00:00,38.87696040977262
15045,2021-06-19 16:56:38+00:00,38.884913025491976
15046,2021-06-19 16:56:39+00:00,38.89286564121132
15047,2021-06-19 16:56:40+00:00,38.90134603959655
15048,2021-06-19 16:56:41+00:00,38.90943972353886
15049,2021-06-19 16:56:42+00:00,38.91737433764471
15050,2021-06-19 16:56:43+00:00,38.92527946825642
15051,2021-06-19 16:56:44+00:00,38.93301926186938
15052,2021-06-19 16:56:45+00:00,38.94072477273234
15053,2021-06-19 16:56:46+00:00,38.94801174928745
15054,2021-06-19 16:56:47+00:00,38.954808029266374
15055,2021-06-19 16:56:48+00:00,38.961668449394054
15056,2021-06-19 16:56:49+00:00,38.967261456479235
15057,2021-06-19 16:56:50+00:00,38.97211200547604
15058,2021-06-19 16:56:51+00:00,38.97648386162085
15059,2021-06-19 16:56:52+00:00,38.979656723613445
15060,2021-06-19 16:56:53+00:00,38.98143553725957
15061,2021-06-19 16:56:54+00:00,38.98247201897709
15062,2021-06-19 16:56:55+00:00,38.982148740366334
15063,2021-06-19 16:56:56+00:00,38.980591147592584
15064,2021-06-19 16:56:57+00:00,38.97838166959738
15065,2021-06-19 16:56:58+00:00,38.975237307038505
15066,2021-06-19 16:56:59+00:00,38.971637405318916
15067,2021-06-19 16:57:00+00:00,38.968037503599305
15068,2021-06-19 16:57:01+00:00,38.96443760187969
15069,2021-06-19 16:57:02+00:00,38.96083770016009
15070,2021-06-19 16:57:03+00:00,38.95597605354286
15071,2021-06-19 16:57:04+00:00,38.95123964456606
15072,2021-06-19 16:57:05+00:00,38.94650323558925
15073,2021-06-19 16:57:06+00:00,38.94146559293527
15074,2021-06-19 16:57:07+00:00,38.936427950281306
15075,2021-06-19 16:57:08+00:00,38.931390307627325
15076,2021-06-19 16:57:09+00:00,38.92635266497336
15077,2021-06-19 16:57:10+00:00,38.9213150223194
15078,2021-06-19 16:57:11+00:00,38.9146211098388
15079,2021-06-19 16:57:12+00:00,38.90792719735822
15080,2021-06-19 16:57:13+00:00,38.90123328487763
15081,2021-06-19 16:57:14+00:00,38.89453937239705
15082,2021-06-19 16:57:15+00:00,38.88698353445624
15083,2021-06-19 16:57:16+00:00,38.88089571888201
15084,2021-06-19 16:57:17+00:00,38.87442790981219
15085,2021-06-19 16:57:18+00:00,38.86770495527759
15086,2021-06-19 16:57:19+00:00,38.860982000742965
15087,2021-06-19 16:57:20+00:00,38.85425904620836
15088,2021-06-19 16:57:21+00:00,38.847536091673746
15089,2021-06-19 16:57:22+00:00,38.840813137139136
15090,2021-06-19 16:57:23+00:00,38.83417177149584
15091,2021-06-19 16:57:24+00:00,38.82726511706882
15092,2021-06-19 16:57:25+00:00,38.82039799052363
15093,2021-06-19 16:57:26+00:00,38.81278909435614
15094,2021-06-19 16:57:27+00:00,38.80521249116942
15095,2021-06-19 16:57:28+00:00,38.797050694301696
15096,2021-06-19 16:57:29+00:00,38.78891537696071
15097,2021-06-19 16:57:30+00:00,38.780498106020374
15098,2021-06-19 16:57:31+00:00,38.771493701520086
15099,2021-06-19 16:57:32+00:00,38.761555179780494
15100,2021-06-19 16:57:33+00:00,38.75127337603863
15101,2021-06-19 16:57:34+00:00,38.73978641885902
15102,2021-06-19 16:57:35+00:00,38.72943230504084
15103,2021-06-19 16:57:36+00:00,38.71922493561002
15104,2021-06-19 16:57:37+00:00,38.708641684144894
15105,2021-06-19 16:57:38+00:00,38.69850027790494
15106,2021-06-19 16:57:39+00:00,38.68972244817228
15107,2021-06-19 16:57:40+00:00,38.68242549779168
15108,2021-06-19 16:57:41+00:00,38.67621468538608
15109,2021-06-19 16:57:42+00:00,38.67091201590083
15110,2021-06-19 16:57:43+00:00,38.66550760936463
15111,2021-06-19 16:57:44+00:00,38.66114039768101
15112,2021-06-19 16:57:45+00:00,38.64851600131835
15113,2021-06-19 16:57:46+00:00,38.62539892332895
15114,2021-06-19 16:57:47+00:00,38.60256112923703
15115,2021-06-19 16:57:48+00:00,38.580721232983734
15116,2021-06-19 16:57:49+00:00,38.55919665430003
15117,2021-06-19 16:57:50+00:00,38.53875120874297
15118,2021-06-19 16:57:51+00:00,38.518602951774945
15119,2021-06-19 16:57:52+00:00,38.49848367020606
15120,2021-06-19 16:57:53+00:00,38.47849476472128
15121,2021-06-19 16:57:54+00:00,38.45865098392703
15122,2021-06-19 16:57:55+00:00,38.4390703143346
15123,2021-06-19 16:57:56+00:00,38.42023215947627
15124,2021-06-19 16:57:57+00:00,38.40254997333266
15125,2021-06-19 16:57:58+00:00,38.38602743255729
15126,2021-06-19 16:57:59+00:00,38.370625766941146
15127,2021-06-19 16:58:00+00:00,38.35481455825859
15128,2021-06-19 16:58:01+00:00,38.339628709630325
15129,2021-06-19 16:58:02+00:00,38.32505567178881
15130,2021-06-19 16:58:03+00:00,38.31079947629956
15131,2021-06-19 16:58:04+00:00,38.296543280810305
15132,2021-06-19 16:58:05+00:00,38.282287085321045
15133,2021-06-19 16:58:06+00:00,38.27160540697082
15134,2021-06-19 16:58:07+00:00,38.26135235878268
15135,2021-06-19 16:58:08+00:00,38.25120878500141
15136,2021-06-19 16:58:09+00:00,38.24142704383553
15137,2021-06-19 16:58:10+00:00,38.230472501885
15138,2021-06-19 16:58:11+00:00,38.22000755662215
15139,2021-06-19 16:58:12+00:00,38.209310536069594
15140,2021-06-19 16:58:13+00:00,38.19816264056003
15141,2021-06-19 16:58:14+00:00,38.18821822938704
15142,2021-06-19 16:58:15+00:00,38.17938155208546
15143,2021-06-19 16:58:16+00:00,38.17248969495033
15144,2021-06-19 16:58:17+00:00,38.165927170940314
15145,2021-06-19 16:58:18+00:00,38.160591583739674
15146,2021-06-19 16:58:19+00:00,38.154815199886976
15147,2021-06-19 16:58:20+00:00,38.14985242866622
15148,2021-06-19 16:58:21+00:00,38.14478022739762
15149,2021-06-19 16:58:22+00:00,38.1392341381056
15150,2021-06-19 16:58:23+00:00,38.142232571664415
15151,2021-06-19 16:58:24+00:00,38.16306768273651
15152,2021-06-19 16:58:25+00:00,38.184130331903916
15153,2021-06-19 16:58:26+00:00,38.205420519166616
15154,2021-06-19 16:58:27+00:00,38.227820728269336
15155,2021-06-19 16:58:28+00:00,38.250933927862015
15156,2021-06-19 16:58:29+00:00,38.27462964951888
15157,2021-06-19 16:58:30+00:00,38.29923727266736
15158,2021-06-19 16:58:31+00:00,38.32314298180639
15159,2021-06-19 16:58:32+00:00,38.34739165044976
15160,2021-06-19 16:58:33+00:00,38.372916459850586
15161,2021-06-19 16:58:34+00:00,38.398668807346695
15162,2021-06-19 16:58:35+00:00,38.42406393537945
15163,2021-06-19 16:58:36+00:00,38.4483135494452
15164,2021-06-19 16:58:37+00:00,38.470585018495946
15165,2021-06-19 16:58:38+00:00,38.49091449593885
15166,2021-06-19 16:58:39+00:00,38.51231284891449
15167,2021-06-19 16:58:40+00:00,38.53399316507379
15168,2021-06-19 16:58:41+00:00,38.55639877062143
15169,2021-06-19 16:58:42+00:00,38.57907732627978
15170,2021-06-19 16:58:43+00:00,38.601692028465735
15171,2021-06-19 16:58:44+00:00,38.62486992285683
15172,2021-06-19 16:58:45+00:00,38.648275355343245
15173,2021-06-19 16:58:46+00:00,38.671908325924946
15174,2021-06-19 16:58:47+00:00,38.69576883460194
15175,2021-06-19 16:58:48+00:00,38.719856881374255
15176,2021-06-19 16:58:49+00:00,38.74417246624186
15177,2021-06-19 16:58:50+00:00,38.76871558920477
15178,2021-06-19 16:58:51+00:00,38.79348625026298
15179,2021-06-19 16:58:52+00:00,38.81848444941649
15180,2021-06-19 16:58:53+00:00,38.8437101866653
15181,2021-06-19 16:58:54+00:00,38.86916346200941
15182,2021-06-19 16:58:55+00:00,38.89441177503352
15183,2021-06-19 16:58:56+00:00,38.92098742379245
15184,2021-06-19 16:58:57+00:00,38.94744678573344
15185,2021-06-19 16:58:58+00:00,38.97342270853086
15186,2021-06-19 16:58:59+00:00,38.999572879397235
15187,2021-06-19 16:59:00+00:00,39.025471185731995
15188,2021-06-19 16:59:01+00:00,39.052346682882856
15189,2021-06-19 16:59:02+00:00,39.079449718129005
15190,2021-06-19 16:59:03+00:00,39.104419515151235
15191,2021-06-19 16:59:04+00:00,39.132419946946804
15192,2021-06-19 16:59:05+00:00,39.161022634276314
15193,2021-06-19 16:59:06+00:00,39.18659484647922
15194,2021-06-19 16:59:07+00:00,39.211976052079784
15195,2021-06-19 16:59:08+00:00,39.236499508805984
15196,2021-06-19 16:59:09+00:00,39.258394741534914
15197,2021-06-19 16:59:10+00:00,39.280517512359154
15198,2021-06-19 16:59:11+00:00,39.30572623501299
15199,2021-06-19 16:59:12+00:00,39.33116249576212
15200,2021-06-19 16:59:13+00:00,39.35682629460656
15201,2021-06-19 16:59:14+00:00,39.38271763154631
15202,2021-06-19 16:59:15+00:00,39.40883650658136
15203,2021-06-19 16:59:16+00:00,39.4351829197117
15204,2021-06-19 16:59:17+00:00,39.461756870937336
15205,2021-06-19 16:59:18+00:00,39.48855836025828
15206,2021-06-19 16:59:19+00:00,39.51519866722345
15207,2021-06-19 16:59:20+00:00,39.54206651228391
15208,2021-06-19 16:59:21+00:00,39.569161895439684
15209,2021-06-19 16:59:22+00:00,39.59648481669075
15210,2021-06-19 16:59:23+00:00,39.62403527603713
15211,2021-06-19 16:59:24+00:00,39.6524930724383
15212,2021-06-19 16:59:25+00:00,39.68117840693476
15213,2021-06-19 16:59:26+00:00,39.71009127952654
15214,2021-06-19 16:59:27+00:00,39.73923169021362
15215,2021-06-19 16:59:28+00:00,39.768599638996
15216,2021-06-19 16:59:29+00:00,39.79819512587367
15217,2021-06-19 16:59:30+00:00,39.828018150846646
15218,2021-06-19 16:59:31+00:00,39.85806871391493
15219,2021-06-19 16:59:32+00:00,39.888346815078506
15220,2021-06-19 16:59:33+00:00,39.91885245433739
15221,2021-06-19 16:59:34+00:00,39.94379714070041
15222,2021-06-19 16:59:35+00:00,39.969399647505526
15223,2021-06-19 16:59:36+00:00,39.995739091073105
15224,2021-06-19 16:59:37+00:00,40.02271747309756
15225,2021-06-19 16:59:38+00:00,40.04992339321731
15226,2021-06-19 16:59:39+00:00,40.07735685143237
15227,2021-06-19 16:59:40+00:00,40.10501784774272
15228,2021-06-19 16:59:41+00:00,40.132906382148384
15229,2021-06-19 16:59:42+00:00,40.16102245464934
15230,2021-06-19 16:59:43+00:00,40.1893660652456
15231,2021-06-19 16:59:44+00:00,40.21793721393717
15232,2021-06-19 16:59:45+00:00,40.246735900724026
15233,2021-06-19 16:59:46+00:00,40.275350725244614
15234,2021-06-19 16:59:47+00:00,40.30375229230585
15235,2021-06-19 16:59:48+00:00,40.33179281972295
15236,2021-06-19 16:59:49+00:00,40.35989189592363
15237,2021-06-19 16:59:50+00:00,40.38777022725154
15238,2021-06-19 16:59:51+00:00,40.41587609667475
15239,2021-06-19 16:59:52+00:00,40.44420950419326
15240,2021-06-19 16:59:53+00:00,40.472770449807065
15241,2021-06-19 16:59:54+00:00,40.50137756645652
